Freq.	V(n003)
9.28966386779788e+02	(-1.94274627949933e+01dB,-8.91931614062915e+01°)
9.31107875467682e+02	(-1.94474075176767e+01dB,-8.92194826123983e+01°)
9.33254300796842e+02	(-1.94673540813769e+01dB,-8.92458000102071e+01°)
9.35405674147402e+02	(-1.94873024850287e+01dB,-8.92721137280010e+01°)
9.37562006925730e+02	(-1.95072527276032e+01dB,-8.92984238940580e+01°)
9.39723310564488e+02	(-1.95272048081086e+01dB,-8.93247306366511e+01°)
9.41889596522691e+02	(-1.95471587255894e+01dB,-8.93510340840485e+01°)
9.44060876285772e+02	(-1.95671144791267e+01dB,-8.93773343645140e+01°)
9.46237161365642e+02	(-1.95870720678383e+01dB,-8.94036316063069e+01°)
9.48418463300745e+02	(-1.96070314908785e+01dB,-8.94299259376820e+01°)
9.50604793656129e+02	(-1.96269927474382e+01dB,-8.94562174868905e+01°)
9.52796164023499e+02	(-1.96469558367447e+01dB,-8.94825063821793e+01°)
9.54992586021283e+02	(-1.96669207580621e+01dB,-8.95087927517917e+01°)
9.57194071294691e+02	(-1.96868875106907e+01dB,-8.95350767239676e+01°)
9.59400631515779e+02	(-1.97068560939675e+01dB,-8.95613584269434e+01°)
9.61612278383510e+02	(-1.97268265072660e+01dB,-8.95876379889524e+01°)
9.63829023623816e+02	(-1.97467987499961e+01dB,-8.96139155382247e+01°)
9.66050878989658e+02	(-1.97667728216042e+01dB,-8.96401912029878e+01°)
9.68277856261094e+02	(-1.97867487215732e+01dB,-8.96664651114664e+01°)
9.70509967245334e+02	(-1.98067264494224e+01dB,-8.96927373918829e+01°)
9.72747223776809e+02	(-1.98267060047076e+01dB,-8.97190081724573e+01°)
9.74989637717230e+02	(-1.98466873870210e+01dB,-8.97452775814074e+01°)
9.77237220955654e+02	(-1.98666705959913e+01dB,-8.97715457469491e+01°)
9.79489985408541e+02	(-1.98866556312835e+01dB,-8.97978127972967e+01°)
9.81747943019826e+02	(-1.99066424925993e+01dB,-8.98240788606629e+01°)
9.84011105760975e+02	(-1.99266311796764e+01dB,-8.98503440652588e+01°)
9.86279485631052e+02	(-1.99466216922892e+01dB,-8.98766085392945e+01°)
9.88553094656780e+02	(-1.99666140302486e+01dB,-8.99028724109790e+01°)
9.90831944892608e+02	(-1.99866081934017e+01dB,-8.99291358085205e+01°)
9.93116048420774e+02	(-2.00066041816320e+01dB,-8.99553988601264e+01°)
9.95405417351366e+02	(-2.00266019948595e+01dB,-8.99816616940036e+01°)
9.97700063822392e+02	(-2.00466016330406e+01dB,-9.00079244383590e+01°)
9.99999999999839e+02	(-2.00666030961681e+01dB,-9.00341872213990e+01°)
1.00230523807774e+03	(-2.00866063842712e+01dB,-9.00604501713303e+01°)
1.00461579027823e+03	(-2.01066114974155e+01dB,-9.00867134163597e+01°)
1.00693166885164e+03	(-2.01266184357029e+01dB,-9.01129770846945e+01°)
1.00925288607652e+03	(-2.01466271992718e+01dB,-9.01392413045425e+01°)
1.01157945425973e+03	(-2.01666377882971e+01dB,-9.01655062041124e+01°)
1.01391138573652e+03	(-2.01866502029900e+01dB,-9.01917719116137e+01°)
1.01624869287053e+03	(-2.02066644435981e+01dB,-9.02180385552573e+01°)
1.01859138805395e+03	(-2.02266805104054e+01dB,-9.02443062632552e+01°)
1.02093948370751e+03	(-2.02466984037324e+01dB,-9.02705751638209e+01°)
1.02329299228059e+03	(-2.02667181239361e+01dB,-9.02968453851696e+01°)
1.02565192625124e+03	(-2.02867396714097e+01dB,-9.03231170555186e+01°)
1.02801629812631e+03	(-2.03067630465829e+01dB,-9.03493903030869e+01°)
1.03038612044145e+03	(-2.03267882499221e+01dB,-9.03756652560958e+01°)
1.03276140576123e+03	(-2.03468152819299e+01dB,-9.04019420427692e+01°)
1.03514216667918e+03	(-2.03668441431454e+01dB,-9.04282207913333e+01°)
1.03752841581784e+03	(-2.03868748341443e+01dB,-9.04545016300173e+01°)
1.03992016582889e+03	(-2.04069073555386e+01dB,-9.04807846870533e+01°)
1.04231742939313e+03	(-2.04269417079768e+01dB,-9.05070700906763e+01°)
1.04472021922063e+03	(-2.04469778921441e+01dB,-9.05333579691247e+01°)
1.04712854805073e+03	(-2.04670159087620e+01dB,-9.05596484506406e+01°)
1.04954242865215e+03	(-2.04870557585887e+01dB,-9.05859416634695e+01°)
1.05196187382305e+03	(-2.05070974424187e+01dB,-9.06122377358606e+01°)
1.05438689639109e+03	(-2.05271409610833e+01dB,-9.06385367960675e+01°)
1.05681750921349e+03	(-2.05471863154503e+01dB,-9.06648389723477e+01°)
1.05925372517712e+03	(-2.05672335064239e+01dB,-9.06911443929630e+01°)
1.06169555719855e+03	(-2.05872825349451e+01dB,-9.07174531861800e+01°)
1.06414301822414e+03	(-2.06073334019914e+01dB,-9.07437654802697e+01°)
1.06659612123008e+03	(-2.06273861085769e+01dB,-9.07700814035081e+01°)
1.06905487922248e+03	(-2.06474406557525e+01dB,-9.07964010841764e+01°)
1.07151930523743e+03	(-2.06674970446055e+01dB,-9.08227246505607e+01°)
1.07398941234107e+03	(-2.06875552762601e+01dB,-9.08490522309528e+01°)
1.07646521362966e+03	(-2.07076153518770e+01dB,-9.08753839536500e+01°)
1.07894672222965e+03	(-2.07276772726537e+01dB,-9.09017199469551e+01°)
1.08143395129776e+03	(-2.07477410398246e+01dB,-9.09280603391770e+01°)
1.08392691402103e+03	(-2.07678066546605e+01dB,-9.09544052586308e+01°)
1.08642562361689e+03	(-2.07878741184692e+01dB,-9.09807548336375e+01°)
1.08893009333326e+03	(-2.08079434325952e+01dB,-9.10071091925250e+01°)
1.09144033644858e+03	(-2.08280145984200e+01dB,-9.10334684636272e+01°)
1.09395636627192e+03	(-2.08480876173615e+01dB,-9.10598327752853e+01°)
1.09647819614301e+03	(-2.08681624908750e+01dB,-9.10862022558470e+01°)
1.09900583943234e+03	(-2.08882392204523e+01dB,-9.11125770336674e+01°)
1.10153930954123e+03	(-2.09083178076221e+01dB,-9.11389572371085e+01°)
1.10407861990189e+03	(-2.09283982539504e+01dB,-9.11653429945401e+01°)
1.10662378397749e+03	(-2.09484805610396e+01dB,-9.11917344343392e+01°)
1.10917481526222e+03	(-2.09685647305295e+01dB,-9.12181316848909e+01°)
1.11173172728141e+03	(-2.09886507640968e+01dB,-9.12445348745879e+01°)
1.11429453359155e+03	(-2.10087386634552e+01dB,-9.12709441318311e+01°)
1.11686324778038e+03	(-2.10288284303554e+01dB,-9.12973595850295e+01°)
1.11943788346697e+03	(-2.10489200665853e+01dB,-9.13237813626007e+01°)
1.12201845430178e+03	(-2.10690135739698e+01dB,-9.13502095929707e+01°)
1.12460497396674e+03	(-2.10891089543710e+01dB,-9.13766444045741e+01°)
1.12719745617533e+03	(-2.11092062096882e+01dB,-9.14030859258545e+01°)
1.12979591467261e+03	(-2.11293053418580e+01dB,-9.14295342852644e+01°)
1.13240036323537e+03	(-2.11494063528539e+01dB,-9.14559896112655e+01°)
1.13501081567213e+03	(-2.11695092446870e+01dB,-9.14824520323288e+01°)
1.13762728582324e+03	(-2.11896140194056e+01dB,-9.15089216769348e+01°)
1.14024978756098e+03	(-2.12097206790953e+01dB,-9.15353986735735e+01°)
1.14287833478958e+03	(-2.12298292258790e+01dB,-9.15618831507448e+01°)
1.14551294144535e+03	(-2.12499396619171e+01dB,-9.15883752369585e+01°)
1.14815362149669e+03	(-2.12700519894075e+01dB,-9.16148750607342e+01°)
1.15080038894425e+03	(-2.12901662105854e+01dB,-9.16413827506021e+01°)
1.15345325782090e+03	(-2.13102823277235e+01dB,-9.16678984351024e+01°)
1.15611224219191e+03	(-2.13304003431323e+01dB,-9.16944222427860e+01°)
1.15877735615493e+03	(-2.13505202591595e+01dB,-9.17209543022144e+01°)
1.16144861384015e+03	(-2.13706420781908e+01dB,-9.17474947419598e+01°)
1.16412602941030e+03	(-2.13907658026492e+01dB,-9.17740436906053e+01°)
1.16680961706077e+03	(-2.14108914349955e+01dB,-9.18006012767452e+01°)
1.16949939101968e+03	(-2.14310189777285e+01dB,-9.18271676289848e+01°)
1.17219536554794e+03	(-2.14511484333844e+01dB,-9.18537428759410e+01°)
1.17489755493934e+03	(-2.14712798045373e+01dB,-9.18803271462418e+01°)
1.17760597352061e+03	(-2.14914130937994e+01dB,-9.19069205685270e+01°)
1.18032063565153e+03	(-2.15115483038204e+01dB,-9.19335232714482e+01°)
1.18304155572497e+03	(-2.15316854372882e+01dB,-9.19601353836687e+01°)
1.18576874816696e+03	(-2.15518244969285e+01dB,-9.19867570338638e+01°)
1.18850222743682e+03	(-2.15719654855054e+01dB,-9.20133883507211e+01°)
1.19124200802718e+03	(-2.15921084058205e+01dB,-9.20400294629401e+01°)
1.19398810446408e+03	(-2.16122532607139e+01dB,-9.20666804992329e+01°)
1.19674053130705e+03	(-2.16324000530638e+01dB,-9.20933415883242e+01°)
1.19949930314918e+03	(-2.16525487857865e+01dB,-9.21200128589509e+01°)
1.20226443461721e+03	(-2.16726994618365e+01dB,-9.21466944398631e+01°)
1.20503594037160e+03	(-2.16928520842068e+01dB,-9.21733864598234e+01°)
1.20781383510658e+03	(-2.17130066559285e+01dB,-9.22000890476075e+01°)
1.21059813355028e+03	(-2.17331631800714e+01dB,-9.22268023320041e+01°)
1.21338885046478e+03	(-2.17533216597433e+01dB,-9.22535264418153e+01°)
1.21618600064617e+03	(-2.17734820980908e+01dB,-9.22802615058563e+01°)
1.21898959892466e+03	(-2.17936444982989e+01dB,-9.23070076529556e+01°)
1.22179966016467e+03	(-2.18138088635913e+01dB,-9.23337650119556e+01°)
1.22461619926485e+03	(-2.18339751972303e+01dB,-9.23605337117121e+01°)
1.22743923115820e+03	(-2.18541435025168e+01dB,-9.23873138810945e+01°)
1.23026877081218e+03	(-2.18743137827904e+01dB,-9.24141056489863e+01°)
1.23310483322870e+03	(-2.18944860414297e+01dB,-9.24409091442848e+01°)
1.23594743344431e+03	(-2.19146602818519e+01dB,-9.24677244959013e+01°)
1.23879658653016e+03	(-2.19348365075133e+01dB,-9.24945518327613e+01°)
1.24165230759220e+03	(-2.19550147219090e+01dB,-9.25213912838046e+01°)
1.24451461177118e+03	(-2.19751949285732e+01dB,-9.25482429779852e+01°)
1.24738351424274e+03	(-2.19953771310790e+01dB,-9.25751070442715e+01°)
1.25025903021751e+03	(-2.20155613330389e+01dB,-9.26019836116465e+01°)
1.25314117494121e+03	(-2.20357475381043e+01dB,-9.26288728091078e+01°)
1.25602996369467e+03	(-2.20559357499660e+01dB,-9.26557747656676e+01°)
1.25892541179396e+03	(-2.20761259723540e+01dB,-9.26826896103529e+01°)
1.26182753459046e+03	(-2.20963182090376e+01dB,-9.27096174722056e+01°)
1.26473634747094e+03	(-2.21165124638257e+01dB,-9.27365584802824e+01°)
1.26765186585763e+03	(-2.21367087405665e+01dB,-9.27635127636550e+01°)
1.27057410520833e+03	(-2.21569070431476e+01dB,-9.27904804514104e+01°)
1.27350308101645e+03	(-2.21771073754965e+01dB,-9.28174616726506e+01°)
1.27643880881113e+03	(-2.21973097415802e+01dB,-9.28444565564927e+01°)
1.27938130415731e+03	(-2.22175141454052e+01dB,-9.28714652320694e+01°)
1.28233058265581e+03	(-2.22377205910182e+01dB,-9.28984878285285e+01°)
1.28528665994340e+03	(-2.22579290825053e+01dB,-9.29255244750333e+01°)
1.28824955169292e+03	(-2.22781396239928e+01dB,-9.29525753007625e+01°)
1.29121927361332e+03	(-2.22983522196468e+01dB,-9.29796404349107e+01°)
1.29419584144977e+03	(-2.23185668736734e+01dB,-9.30067200066877e+01°)
1.29717927098374e+03	(-2.23387835903190e+01dB,-9.30338141453192e+01°)
1.30016957803307e+03	(-2.23590023738698e+01dB,-9.30609229800464e+01°)
1.30316677845208e+03	(-2.23792232286526e+01dB,-9.30880466401266e+01°)
1.30617088813162e+03	(-2.23994461590342e+01dB,-9.31151852548326e+01°)
1.30918192299919e+03	(-2.24196711694220e+01dB,-9.31423389534532e+01°)
1.31219989901898e+03	(-2.24398982642635e+01dB,-9.31695078652932e+01°)
1.31522483219202e+03	(-2.24601274480471e+01dB,-9.31966921196732e+01°)
1.31825673855619e+03	(-2.24803587253013e+01dB,-9.32238918459298e+01°)
1.32129563418635e+03	(-2.25005921005956e+01dB,-9.32511071734158e+01°)
1.32434153519444e+03	(-2.25208275785401e+01dB,-9.32783382314998e+01°)
1.32739445772952e+03	(-2.25410651637855e+01dB,-9.33055851495666e+01°)
1.33045441797787e+03	(-2.25613048610236e+01dB,-9.33328480570172e+01°)
1.33352143216310e+03	(-2.25815466749869e+01dB,-9.33601270832688e+01°)
1.33659551654622e+03	(-2.26017906104490e+01dB,-9.33874223577545e+01°)
1.33967668742571e+03	(-2.26220366722246e+01dB,-9.34147340099239e+01°)
1.34276496113764e+03	(-2.26422848651694e+01dB,-9.34420621692425e+01°)
1.34586035405572e+03	(-2.26625351941804e+01dB,-9.34694069651924e+01°)
1.34896288259143e+03	(-2.26827876641958e+01dB,-9.34967685272716e+01°)
1.35207256319405e+03	(-2.27030422801952e+01dB,-9.35241469849945e+01°)
1.35518941235081e+03	(-2.27232990471997e+01dB,-9.35515424678918e+01°)
1.35831344658693e+03	(-2.27435579702719e+01dB,-9.35789551055104e+01°)
1.36144468246572e+03	(-2.27638190545159e+01dB,-9.36063850274135e+01°)
1.36458313658869e+03	(-2.27840823050774e+01dB,-9.36338323631806e+01°)
1.36772882559562e+03	(-2.28043477271440e+01dB,-9.36612972424073e+01°)
1.37088176616462e+03	(-2.28246153259451e+01dB,-9.36887797947057e+01°)
1.37404197501228e+03	(-2.28448851067519e+01dB,-9.37162801497038e+01°)
1.37720946889371e+03	(-2.28651570748777e+01dB,-9.37437984370464e+01°)
1.38038426460265e+03	(-2.28854312356778e+01dB,-9.37713347863938e+01°)
1.38356637897155e+03	(-2.29057075945496e+01dB,-9.37988893274232e+01°)
1.38675582887165e+03	(-2.29259861569327e+01dB,-9.38264621898275e+01°)
1.38995263121312e+03	(-2.29462669283092e+01dB,-9.38540535033159e+01°)
1.39315680294507e+03	(-2.29665499142033e+01dB,-9.38816633976138e+01°)
1.39636836105570e+03	(-2.29868351201819e+01dB,-9.39092920024627e+01°)
1.39958732257238e+03	(-2.30071225518544e+01dB,-9.39369394476200e+01°)
1.40281370456172e+03	(-2.30274122148728e+01dB,-9.39646058628593e+01°)
1.40604752412968e+03	(-2.30477041149318e+01dB,-9.39922913779701e+01°)
1.40928879842164e+03	(-2.30679982577689e+01dB,-9.40199961227580e+01°)
1.41253754462252e+03	(-2.30882946491646e+01dB,-9.40477202270442e+01°)
1.41579377995684e+03	(-2.31085932949423e+01dB,-9.40754638206661e+01°)
1.41905752168885e+03	(-2.31288942009684e+01dB,-9.41032270334767e+01°)
1.42232878712258e+03	(-2.31491973731526e+01dB,-9.41310099953448e+01°)
1.42560759360195e+03	(-2.31695028174478e+01dB,-9.41588128361547e+01°)
1.42889395851086e+03	(-2.31898105398501e+01dB,-9.41866356858067e+01°)
1.43218789927330e+03	(-2.32101205463992e+01dB,-9.42144786742164e+01°)
1.43548943335341e+03	(-2.32304328431783e+01dB,-9.42423419313149e+01°)
1.43879857825560e+03	(-2.32507474363139e+01dB,-9.42702255870487e+01°)
1.44211535152462e+03	(-2.32710643319767e+01dB,-9.42981297713797e+01°)
1.44543977074568e+03	(-2.32913835363807e+01dB,-9.43260546142852e+01°)
1.44877185354452e+03	(-2.33117050557840e+01dB,-9.43540002457574e+01°)
1.45211161758750e+03	(-2.33320288964888e+01dB,-9.43819667958037e+01°)
1.45545908058172e+03	(-2.33523550648410e+01dB,-9.44099543944466e+01°)
1.45881426027510e+03	(-2.33726835672310e+01dB,-9.44379631717233e+01°)
1.46217717445647e+03	(-2.33930144100932e+01dB,-9.44659932576861e+01°)
1.46554784095566e+03	(-2.34133475999066e+01dB,-9.44940447824017e+01°)
1.46892627764362e+03	(-2.34336831431942e+01dB,-9.45221178759516e+01°)
1.47231250243247e+03	(-2.34540210465241e+01dB,-9.45502126684317e+01°)
1.47570653327564e+03	(-2.34743613165086e+01dB,-9.45783292899524e+01°)
1.47910838816796e+03	(-2.34947039598048e+01dB,-9.46064678706382e+01°)
1.48251808514570e+03	(-2.35150489831148e+01dB,-9.46346285406278e+01°)
1.48593564228675e+03	(-2.35353963931855e+01dB,-9.46628114300742e+01°)
1.48936107771066e+03	(-2.35557461968088e+01dB,-9.46910166691438e+01°)
1.49279440957874e+03	(-2.35760984008216e+01dB,-9.47192443880171e+01°)
1.49623565609418e+03	(-2.35964530121064e+01dB,-9.47474947168883e+01°)
1.49968483550212e+03	(-2.36168100375906e+01dB,-9.47757677859647e+01°)
1.50314196608977e+03	(-2.36371694842472e+01dB,-9.48040637254674e+01°)
1.50660706618649e+03	(-2.36575313590948e+01dB,-9.48323826656304e+01°)
1.51008015416389e+03	(-2.36778956691975e+01dB,-9.48607247367010e+01°)
1.51356124843595e+03	(-2.36982624216650e+01dB,-9.48890900689390e+01°)
1.51705036745908e+03	(-2.37186316236531e+01dB,-9.49174787926174e+01°)
1.52054752973224e+03	(-2.37390032823634e+01dB,-9.49458910380215e+01°)
1.52405275379703e+03	(-2.37593774050435e+01dB,-9.49743269354490e+01°)
1.52756605823781e+03	(-2.37797539989871e+01dB,-9.50027866152101e+01°)
1.53108746168177e+03	(-2.38001330715343e+01dB,-9.50312702076267e+01°)
1.53461698279903e+03	(-2.38205146300713e+01dB,-9.50597778430328e+01°)
1.53815464030277e+03	(-2.38408986820311e+01dB,-9.50883096517742e+01°)
1.54170045294930e+03	(-2.38612852348928e+01dB,-9.51168657642079e+01°)
1.54525443953815e+03	(-2.38816742961825e+01dB,-9.51454463107024e+01°)
1.54881661891222e+03	(-2.39020658734730e+01dB,-9.51740514216374e+01°)
1.55238700995782e+03	(-2.39224599743840e+01dB,-9.52026812274034e+01°)
1.55596563160481e+03	(-2.39428566065820e+01dB,-9.52313358584016e+01°)
1.55955250282669e+03	(-2.39632557777808e+01dB,-9.52600154450439e+01°)
1.56314764264069e+03	(-2.39836574957414e+01dB,-9.52887201177521e+01°)
1.56675107010788e+03	(-2.40040617682719e+01dB,-9.53174500069585e+01°)
1.57036280433328e+03	(-2.40244686032280e+01dB,-9.53462052431050e+01°)
1.57398286446595e+03	(-2.40448780085130e+01dB,-9.53749859566433e+01°)
1.57761126969908e+03	(-2.40652899920777e+01dB,-9.54037922780342e+01°)
1.58124803927011e+03	(-2.40857045619206e+01dB,-9.54326243377480e+01°)
1.58489319246084e+03	(-2.41061217260883e+01dB,-9.54614822662636e+01°)
1.58854674859751e+03	(-2.41265414926751e+01dB,-9.54903661940688e+01°)
1.59220872705090e+03	(-2.41469638698236e+01dB,-9.55192762516596e+01°)
1.59587914723646e+03	(-2.41673888657246e+01dB,-9.55482125695405e+01°)
1.59955802861439e+03	(-2.41878164886172e+01dB,-9.55771752782235e+01°)
1.60324539068977e+03	(-2.42082467467887e+01dB,-9.56061645082285e+01°)
1.60694125301260e+03	(-2.42286796485754e+01dB,-9.56351803900826e+01°)
1.61064563517799e+03	(-2.42491152023618e+01dB,-9.56642230543202e+01°)
1.61435855682621e+03	(-2.42695534165816e+01dB,-9.56932926314822e+01°)
1.61808003764279e+03	(-2.42899942997170e+01dB,-9.57223892521163e+01°)
1.62181009735865e+03	(-2.43104378602996e+01dB,-9.57515130467763e+01°)
1.62554875575020e+03	(-2.43308841069098e+01dB,-9.57806641460220e+01°)
1.62929603263944e+03	(-2.43513330481775e+01dB,-9.58098426804189e+01°)
1.63305194789405e+03	(-2.43717846927818e+01dB,-9.58390487805375e+01°)
1.63681652142753e+03	(-2.43922390494515e+01dB,-9.58682825769538e+01°)
1.64058977319926e+03	(-2.44126961269647e+01dB,-9.58975442002482e+01°)
1.64437172321465e+03	(-2.44331559341494e+01dB,-9.59268337810056e+01°)
1.64816239152522e+03	(-2.44536184798836e+01dB,-9.59561514498150e+01°)
1.65196179822873e+03	(-2.44740837730950e+01dB,-9.59854973372690e+01°)
1.65576996346924e+03	(-2.44945518227615e+01dB,-9.60148715739637e+01°)
1.65958690743727e+03	(-2.45150226379112e+01dB,-9.60442742904983e+01°)
1.66341265036988e+03	(-2.45354962276226e+01dB,-9.60737056174747e+01°)
1.66724721255078e+03	(-2.45559726010246e+01dB,-9.61031656854970e+01°)
1.67109061431042e+03	(-2.45764517672966e+01dB,-9.61326546251716e+01°)
1.67494287602615e+03	(-2.45969337356689e+01dB,-9.61621725671063e+01°)
1.67880401812227e+03	(-2.46174185154224e+01dB,-9.61917196419104e+01°)
1.68267406107018e+03	(-2.46379061158891e+01dB,-9.62212959801937e+01°)
1.68655302538845e+03	(-2.46583965464521e+01dB,-9.62509017125670e+01°)
1.69044093164297e+03	(-2.46788898165456e+01dB,-9.62805369696411e+01°)
1.69433780044704e+03	(-2.46993859356552e+01dB,-9.63102018820263e+01°)
1.69824365246145e+03	(-2.47198849133178e+01dB,-9.63398965803326e+01°)
1.70215850839466e+03	(-2.47403867591220e+01dB,-9.63696211951689e+01°)
1.70608238900283e+03	(-2.47608914827083e+01dB,-9.63993758571424e+01°)
1.71001531508999e+03	(-2.47813990937687e+01dB,-9.64291606968587e+01°)
1.71395730750813e+03	(-2.48019096020473e+01dB,-9.64589758449210e+01°)
1.71790838715729e+03	(-2.48224230173402e+01dB,-9.64888214319299e+01°)
1.72186857498571e+03	(-2.48429393494960e+01dB,-9.65186975884828e+01°)
1.72583789198990e+03	(-2.48634586084154e+01dB,-9.65486044451735e+01°)
1.72981635921480e+03	(-2.48839808040515e+01dB,-9.65785421325919e+01°)
1.73380399775384e+03	(-2.49045059464102e+01dB,-9.66085107813234e+01°)
1.73780082874907e+03	(-2.49250340455502e+01dB,-9.66385105219484e+01°)
1.74180687339131e+03	(-2.49455651115828e+01dB,-9.66685414850421e+01°)
1.74582215292020e+03	(-2.49660991546725e+01dB,-9.66986038011738e+01°)
1.74984668862435e+03	(-2.49866361850368e+01dB,-9.67286976009065e+01°)
1.75388050184146e+03	(-2.50071762129466e+01dB,-9.67588230147964e+01°)
1.75792361395839e+03	(-2.50277192487262e+01dB,-9.67889801733925e+01°)
1.76197604641132e+03	(-2.50482653027532e+01dB,-9.68191692072361e+01°)
1.76603782068586e+03	(-2.50688143854592e+01dB,-9.68493902468600e+01°)
1.77010895831711e+03	(-2.50893665073292e+01dB,-9.68796434227886e+01°)
1.77418948088986e+03	(-2.51099216789026e+01dB,-9.69099288655369e+01°)
1.77827941003861e+03	(-2.51304799107723e+01dB,-9.69402467056100e+01°)
1.78237876744778e+03	(-2.51510412135860e+01dB,-9.69705970735030e+01°)
1.78648757485174e+03	(-2.51716055980452e+01dB,-9.70009800996999e+01°)
1.79060585403498e+03	(-2.51921730749062e+01dB,-9.70313959146736e+01°)
1.79473362683221e+03	(-2.52127436549798e+01dB,-9.70618446488849e+01°)
1.79887091512847e+03	(-2.52333173491316e+01dB,-9.70923264327824e+01°)
1.80301774085925e+03	(-2.52538941682819e+01dB,-9.71228413968016e+01°)
1.80717412601061e+03	(-2.52744741234062e+01dB,-9.71533896713644e+01°)
1.81134009261929e+03	(-2.52950572255351e+01dB,-9.71839713868788e+01°)
1.81551566277282e+03	(-2.53156434857544e+01dB,-9.72145866737378e+01°)
1.81970085860967e+03	(-2.53362329152055e+01dB,-9.72452356623194e+01°)
1.82389570231932e+03	(-2.53568255250852e+01dB,-9.72759184829857e+01°)
1.82810021614242e+03	(-2.53774213266461e+01dB,-9.73066352660825e+01°)
1.83231442237089e+03	(-2.53980203311965e+01dB,-9.73373861419382e+01°)
1.83653834334803e+03	(-2.54186225501009e+01dB,-9.73681712408640e+01°)
1.84077200146863e+03	(-2.54392279947798e+01dB,-9.73989906931526e+01°)
1.84501541917915e+03	(-2.54598366767099e+01dB,-9.74298446290778e+01°)
1.84926861897775e+03	(-2.54804486074243e+01dB,-9.74607331788941e+01°)
1.85353162341449e+03	(-2.55010637985129e+01dB,-9.74916564728358e+01°)
1.85780445509137e+03	(-2.55216822616221e+01dB,-9.75226146411163e+01°)
1.86208713666254e+03	(-2.55423040084549e+01dB,-9.75536078139277e+01°)
1.86637969083434e+03	(-2.55629290507716e+01dB,-9.75846361214402e+01°)
1.87068214036547e+03	(-2.55835574003895e+01dB,-9.76156996938009e+01°)
1.87499450806709e+03	(-2.56041890691831e+01dB,-9.76467986611339e+01°)
1.87931681680294e+03	(-2.56248240690844e+01dB,-9.76779331535389e+01°)
1.88364908948947e+03	(-2.56454624120828e+01dB,-9.77091033010911e+01°)
1.88799134909596e+03	(-2.56661041102254e+01dB,-9.77403092338402e+01°)
1.89234361864464e+03	(-2.56867491756172e+01dB,-9.77715510818095e+01°)
1.89670592121081e+03	(-2.57073976204212e+01dB,-9.78028289749959e+01°)
1.90107827992297e+03	(-2.57280494568584e+01dB,-9.78341430433684e+01°)
1.90546071796291e+03	(-2.57487046972080e+01dB,-9.78654934168680e+01°)
1.90985325856590e+03	(-2.57693633538078e+01dB,-9.78968802254064e+01°)
1.91425592502075e+03	(-2.57900254390539e+01dB,-9.79283035988659e+01°)
1.91866874066995e+03	(-2.58106909654013e+01dB,-9.79597636670980e+01°)
1.92309172890982e+03	(-2.58313599453638e+01dB,-9.79912605599233e+01°)
1.92752491319060e+03	(-2.58520323915140e+01dB,-9.80227944071301e+01°)
1.93196831701658e+03	(-2.58727083164838e+01dB,-9.80543653384742e+01°)
1.93642196394627e+03	(-2.58933877329643e+01dB,-9.80859734836779e+01°)
1.94088587759244e+03	(-2.59140706537061e+01dB,-9.81176189724290e+01°)
1.94536008162232e+03	(-2.59347570915192e+01dB,-9.81493019343805e+01°)
1.94984459975770e+03	(-2.59554470592734e+01dB,-9.81810224991493e+01°)
1.95433945577505e+03	(-2.59761405698984e+01dB,-9.82127807963156e+01°)
1.95884467350564e+03	(-2.59968376363839e+01dB,-9.82445769554224e+01°)
1.96336027683570e+03	(-2.60175382717797e+01dB,-9.82764111059742e+01°)
1.96788628970650e+03	(-2.60382424891959e+01dB,-9.83082833774363e+01°)
1.97242273611451e+03	(-2.60589503018029e+01dB,-9.83401938992343e+01°)
1.97696964011151e+03	(-2.60796617228321e+01dB,-9.83721428007528e+01°)
1.98152702580475e+03	(-2.61003767655753e+01dB,-9.84041302113346e+01°)
1.98609491735702e+03	(-2.61210954433851e+01dB,-9.84361562602805e+01°)
1.99067333898684e+03	(-2.61418177696756e+01dB,-9.84682210768474e+01°)
1.99526231496853e+03	(-2.61625437579217e+01dB,-9.85003247902482e+01°)
1.99986186963239e+03	(-2.61832734216596e+01dB,-9.85324675296507e+01°)
2.00447202736481e+03	(-2.62040067744874e+01dB,-9.85646494241766e+01°)
2.00909281260837e+03	(-2.62247438300643e+01dB,-9.85968706029007e+01°)
2.01372424986203e+03	(-2.62454846021117e+01dB,-9.86291311948499e+01°)
2.01836636368120e+03	(-2.62662291044128e+01dB,-9.86614313290026e+01°)
2.02301917867791e+03	(-2.62869773508128e+01dB,-9.86937711342872e+01°)
2.02768271952092e+03	(-2.63077293552192e+01dB,-9.87261507395819e+01°)
2.03235701093586e+03	(-2.63284851316019e+01dB,-9.87585702737129e+01°)
2.03704207770536e+03	(-2.63492446939934e+01dB,-9.87910298654543e+01°)
2.04173794466917e+03	(-2.63700080564887e+01dB,-9.88235296435266e+01°)
2.04644463672431e+03	(-2.63907752332457e+01dB,-9.88560697365960e+01°)
2.05116217882520e+03	(-2.64115462384854e+01dB,-9.88886502732731e+01°)
2.05589059598378e+03	(-2.64323210864919e+01dB,-9.89212713821124e+01°)
2.06062991326963e+03	(-2.64530997916124e+01dB,-9.89539331916109e+01°)
2.06538015581016e+03	(-2.64738823682579e+01dB,-9.89866358302072e+01°)
2.07014134879067e+03	(-2.64946688309025e+01dB,-9.90193794262807e+01°)
